日期,股票代码,股票简称,开盘价:不复权今日,收盘价:不复权今日,开盘价:不复权明日,收盘价:不复权明日,涨跌幅:前复权今日,涨跌幅:前复权昨日,开盘收益率,收益率,量比,个股热度排名昨日,连续涨停天数昨日,竞价涨幅今日,实体涨跌幅今日,实体涨跌幅昨日,实体涨跌幅前日,成交量昨日,成交量前日,换手率昨日,个股热度昨日,个股热度前日,大单动向(ddx值)昨日,最低价:不复权今日,开盘后最大跌幅
20250606,002731.SZ,萃华珠宝,14.77,13.86,13.5,13.46,-6.85483871,4.78873239,-0.085985105,-0.088693297,2.1951410882448315,81,0,-0.739,-6.161,-1.13,7.985,75370560.0,34335178.0,32.818837,5417998.0,3713283.0,-693.063,13.67,-0.074475288
20250606,002550.SZ,千红制药,8.24,8.49,8.28,8.42,3.28467153,-8.76803552,0.0048543689320387,0.0218446601941747,0.6841452741198795,90,0,0.243,3.034,-4.419,3.563,190427960.0,278344333.0,19.883062,4963144.0,9491744.0,-4452.793,8.0,-0.029126214
20250609,002639.SZ,雪人股份,12.9,13.09,12.76,12.07,1.47286822,-1.22511485,-0.010852713,-0.064341085,0.9289612283173292,1,0,0.0,1.473,-2.124,10.772,301016522.0,324035614.0,46.268819,36441110.0,43143951.5,-4528.567,12.44,-0.035658915
20250609,002177.SZ,御银股份,7.86,8.22,7.8,7.73,4.7133758,-3.20591862,-0.007633588,-0.01653944,0.971269701342974,2,0,0.127,4.58,-4.501,10.19,411115800.0,423276665.0,61.432992,29223991.0,41982516.0,-11893.916,7.42,-0.055979644
20250609,300368.SZ,汇金股份,11.1,11.75,11.82,12.8,6.04693141,6.94980695,0.0648648648648649,0.1531531531531532,1.0275752051106053,19,0,0.181,5.856,8.203,17.327,162233261.0,157879696.0,30.67119,11009443.0,11091055.5,65.154,10.29,-0.072972973
20250609,002657.SZ,中科金财,25.3,24.51,24.5,23.76,-2.96912114,-6.89273867,-0.031620553,-0.060869565,0.7351921402642363,21,0,0.158,-3.123,-1.019,-2.655,101521213.0,138088001.0,30.182643,10508234.0,22915806.5,-3241.254,24.35,-0.037549407
20250609,603093.SH,南华期货,17.95,20.56,20.44,20.08,10.00535045,7.97227036,0.1387186629526463,0.1186629526462395,1.790167681085025,29,0,-3.959,14.54,4.413,0.0,79268428.0,44279890.0,12.99342,9258043.5,4940010.5,1868.391,17.27,-0.037883008
20250609,002537.SZ,海联金汇,8.3,8.4,8.55,8.43,4.73815461,-7.81609195,0.0301204819277108,0.0156626506024095,0.7866209409588901,31,0,3.491,1.205,-4.524,1.993,254516147.0,323556282.0,21.67909,9135859.5,15162607.0,-8012.546,8.3,0.0
20250609,002734.SZ,利民股份,19.5,19.69,19.7,20.55,-0.95573441,-0.30090271,0.0102564102564102,0.0538461538461538,0.926023096695367,36,0,-1.912,0.974,1.636,4.234,75821271.0,81878380.0,20.005196,8217186.0,10186381.5,-704.351,19.17,-0.016923077
20250609,300255.SZ,常山药业,44.46,52.09,50.99,50.45,19.99539277,15.11535402,0.1468735942420153,0.1347278452541611,1.625892615278378,37,0,2.419,17.162,14.117,-2.306,69071931.0,42482468.0,7.539964,8175522.0,2260674.5,1583.771,44.03,-0.009671615
20250609,603333.SH,尚纬股份,9.02,9.24,9.0,9.77,6.82080925,-8.36864407,-0.002217295,0.0831485587583148,0.8595213058138963,38,0,4.278,2.439,-5.049,4.889,116985700.0,136105643.0,18.822286,7759898.5,10520535.5,-2654.995,8.58,-0.048780488
20250609,300530.SZ,领湃科技,46.51,50.97,49.01,47.35,10.90078329,9.11680912,0.053751881315846,0.0180606321221243,1.068543713330789,52,0,1.197,9.589,11.283,8.557,26174894.0,24495857.0,16.537666,6588914.0,4649123.5,235.177,45.74,-0.016555579
20250609,300963.SZ,中洲特材,22.3,24.88,24.13,25.04,12.78331822,6.26290434,0.0820627802690582,0.1228699551569506,1.0848471288709236,80,0,1.088,11.57,5.718,-4.723,44904512.0,41392479.0,21.722032,5221837.5,3894964.0,876.76,22.02,-0.012556054
20250609,002580.SZ,圣阳股份,14.53,14.61,14.4,14.13,3.03244006,-4.18918919,-0.008947006,-0.02752925,0.7930190749144798,94,0,2.468,0.551,-2.877,-3.268,72385027.0,91277788.0,16.002391,4493252.5,5417130.0,-2273.632,14.3,-0.015829319
20250610,600468.SH,百利电气,8.46,9.63,9.29,8.68,10.05714286,10.06289308,0.098108747044917,0.0260047281323875,1.0754655684363004,5,2,-3.314,13.83,10.063,13.248,302837194.0,281587066.0,27.841073,25758733.5,22247889.0,10094.573,8.46,0.0
20250610,002467.SZ,二六三,6.61,7.02,6.78,6.46,4.15430267,0.89820359,0.0257186081694402,-0.02269289,1.713628591412283,6,0,-1.929,6.203,-3.577,11.148,421259226.0,245828780.0,30.893242,21018803.0,11952505.0,-10652.532,6.59,-0.003025719
20250610,002298.SZ,中电鑫龙,7.81,8.45,8.21,7.75,10.02604167,-3.39622642,0.0512163892445584,-0.007682458,2.301864018347966,7,0,1.693,8.195,-2.166,0.0,292221354.0,126949877.0,44.705035,17931041.0,12639593.5,-6957.651,7.81,0.0
20250610,000701.SZ,厦门信达,6.32,6.78,6.55,6.87,2.8831563,-1.05105105,0.036392405063291,0.0870253164556961,2.4170735270692503,49,0,-4.097,7.279,2.171,0.0,165259501.0,68371731.0,24.750337,6986781.0,5625765.0,-2858.92,6.21,-0.017405063
20250610,000815.SZ,美利云,13.56,13.16,13.2,13.23,-2.51851852,-0.66225166,-0.026548673,-0.024336283,0.9738369482980128,64,0,0.444,-2.95,1.275,5.349,118668961.0,121857115.0,17.06821,6174940.0,9313675.5,-2034.325,12.92,-0.04719764
20250610,002153.SZ,石基信息,9.28,8.8,8.81,8.72,-7.17299578,5.21642619,-0.050646552,-0.060344828,4.768276690018273,99,0,-2.11,-5.178,-4.247,1.466,142413624.0,29866896.0,8.902165,4516777.5,1883286.0,1001.686,8.74,-0.058189655
20250611,002104.SZ,恒宝股份,11.18,11.55,11.05,11.82,3.68043088,-8.08580858,-0.011627907,0.0572450805008945,0.9981829825782352,7,0,0.359,3.333,-4.983,6.832,282323214.0,282837134.0,47.089813,22665079.5,29400097.0,-9234.871,10.9,-0.025044723
20250611,002951.SZ,金时科技,14.14,13.39,12.31,12.69,-10.01344086,9.65364775,-0.129420085,-0.102545969,5.419317645957566,25,0,-4.973,-5.304,10.714,0.967,43073452.0,7948132.0,10.635459,10710575.0,6157204.5,1373.356,13.39,-0.053041018
20250611,603042.SH,华脉科技,18.05,16.59,16.0,16.97,-9.68971149,-5.79487179,-0.113573407,-0.059833795,0.9246835512004384,26,0,-1.742,-8.089,-5.795,10.17,79428120.0,85897624.0,49.460239,10597551.5,16307857.0,-2263.6,16.53,-0.084210526
20250611,300584.SZ,海辰药业,40.65,38.25,38.5,40.87,-9.51029099,2.94690697,-0.052890529,0.0054120541205411,1.5842893035493306,41,0,-3.833,-5.904,-1.1,14.056,41899902.0,26447128.0,51.025805,8378129.5,7347625.0,-457.278,37.89,-0.067896679
20250611,002594.SZ,比亚迪,354.01,361.99,359.89,353.24,2.50899102,1.43333142,0.0166097002909522,-0.00217508,0.6734288980566726,67,0,0.249,2.254,1.01,-2.241,17178588.0,25509134.0,1.477837,6424370.0,9149580.0,256.283,354.01,0.0
20250611,300059.SZ,东方财富,21.05,21.49,21.31,21.65,2.47973295,-2.2833178,0.0123515439429927,0.028503562945368,0.7499244158331275,72,0,0.382,2.09,-1.964,2.142,295659608.0,394252543.0,2.21031,6046030.5,10563169.0,-4380.142,20.99,-0.002850356
20250611,300530.SZ,领湃科技,47.31,42.9,42.22,43.89,-9.39809926,-7.10221699,-0.107588248,-0.072289157,1.0642440525076593,74,0,-0.085,-9.322,-3.387,9.589,29264915.0,27498312.0,18.489984,5990089.5,7337259.0,-915.773,42.51,-0.101458465
20250611,002878.SZ,元隆雅图,19.57,20.6,21.5,22.66,9.98398292,-2.44791667,0.0986203372508942,0.1578947368421052,1.167184909369902,91,0,4.485,5.263,-4.488,6.607,72104853.0,61776718.0,30.786613,5317573.5,7088831.5,-2199.809,19.03,-0.027593255
20250612,002040.SZ,南京港,11.33,11.57,11.25,11.88,-5.55102041,6.24457936,-0.0070609,0.0485436893203884,1.5703817418826502,8,0,-7.51,2.118,-1.922,9.81,121500561.0,77370080.0,25.003194,18862615.0,10882675.5,92.046,11.33,0.0
20250612,002298.SZ,中电鑫龙,7.5,7.23,7.1,6.75,-6.70967742,-8.28402367,-0.053333333,-0.1,0.8709200128300296,9,0,-3.226,-3.6,-5.603,8.195,282465250.0,324329727.0,43.212512,18699175.0,23551578.5,-6838.632,7.17,-0.044
20250612,600232.SH,金鹰股份,8.0,8.33,8.33,8.94,-1.65289256,10.0,0.04125,0.1174999999999999,1.5255778175897057,11,4,-5.549,4.177,14.344,0.0,115988371.0,76029141.0,31.802158,17911158.5,4793360.5,3866.279,7.87,-0.01625
20250612,603032.SH,德新科技,17.2,17.5,16.31,16.18,-4.47598253,3.85487528,-0.051744186,-0.059302326,1.6631273054357685,22,0,-6.114,1.744,-2.189,4.502,63309078.0,38066285.0,27.328087,12444735.0,6813954.5,-586.889,16.81,-0.022674419
20250612,603906.SH,龙蟠科技,14.54,14.12,13.9,14.2,-4.20624152,-3.84866275,-0.044016506,-0.023383769,1.2201112444566613,43,0,-1.357,-2.889,-4.286,11.329,128606243.0,105405342.0,22.758988,8804069.0,10244749.5,-4043.648,13.98,-0.038514443
20250612,300651.SZ,金陵体育,32.83,35.33,34.0,35.74,6.54402895,-2.61380323,0.0356381358513555,0.0886384404508073,0.7118786973061941,52,0,-0.995,7.615,-2.614,-2.714,25872419.0,36343859.0,34.507566,8083687.0,13425643.5,-118.722,32.0,-0.025281754
20250612,600259.SH,广晟有色,54.41,52.64,53.66,55.8,-3.25307848,4.63461538,-0.013784231,0.0255467744899834,1.20194898415556,65,0,0.0,-3.253,5.589,-1.515,45944673.0,38225144.0,13.656292,7220716.5,3746129.0,107.204,51.98,-0.044660908
20250612,002365.SZ,永安药业,21.42,22.95,23.42,25.25,10.01917546,-8.86850153,0.0933706816059757,0.1788048552754434,0.952388409661588,66,0,2.685,7.143,-9.304,6.465,59209976.0,62169988.0,24.112213,7204096.0,8311596.5,-1629.268,20.87,-0.025676937
20250612,600530.SH,交大昂立,9.44,10.67,10.7,10.17,10.0,2.10526316,0.1334745762711864,0.0773305084745763,1.0701316854664813,85,0,-2.68,13.03,2.105,6.742,115465975.0,107898847.0,14.900373,5972044.5,6450103.5,-706.935,9.44,0.0
20250612,600751.SH,海航科技,3.45,3.49,3.5,3.36,-2.78551532,-2.97297297,0.0144927536231883,-0.026086957,1.2382539947926097,91,0,-3.9,1.159,-2.973,10.448,330964505.0,267283212.0,12.862036,5457051.5,4031808.5,-9026.305,3.45,0.0
20250613,002734.SZ,利民股份,22.21,20.64,19.8,22.7,-9.9869167,1.41530296,-0.10850968,0.0220621341737955,1.597975062417637,1,0,-3.14,-7.069,1.371,9.971,150946773.0,94461282.0,39.826816,29362437.0,19874425.0,-1519.598,20.64,-0.070688879
20250613,002250.SZ,联化科技,13.16,13.08,13.3,13.77,1.63170163,-3.37837838,0.0106382978723404,0.0463525835866261,0.9806426516006592,7,0,2.253,-0.608,1.739,-12.368,216584839.0,220860105.0,23.891525,20768309.5,29190623.5,1060.206,13.01,-0.011398176
20250613,603332.SH,苏州龙杰,18.22,17.42,16.62,17.64,-9.97416021,-1.17466803,-0.087815587,-0.03183315,14.897289149652462,9,0,-5.84,-4.391,-7.813,0.0,64340498.0,4318940.0,29.739466,17155998.0,7499613.0,-1852.641,17.42,-0.043907794
20250613,003040.SZ,楚天龙,19.03,17.08,17.11,17.9,-9.72515856,-1.45833333,-0.100893326,-0.059379926,0.9919685679945706,10,0,0.581,-10.247,3.388,12.941,127903582.0,128939148.0,27.996828,17152731.5,19869972.0,-1397.266,17.03,-0.105097215
20250613,600232.SH,金鹰股份,8.33,8.94,8.5,7.96,7.32292917,-1.65289256,0.0204081632653061,-0.044417767,0.9925214830372951,11,0,0.0,7.412,4.177,14.344,115120950.0,115988371.0,31.564325,16997401.5,17911158.5,-1142.422,7.9,-0.051620648
20250613,301141.SZ,中科磁业,68.13,66.1,61.6,65.05,-2.97959783,3.19600121,-0.095846176,-0.045207691,1.1669719578577022,19,0,0.0,-2.98,1.687,21.115,30249897.0,25921700.0,67.958046,11052395.5,12998764.5,301.857,64.0,-0.060619404
20250613,600706.SH,曲江文旅,10.68,10.23,9.73,9.82,-8.00359712,-6.7114094,-0.088951311,-0.080524345,10.819574496851702,45,0,-3.957,-4.214,-12.095,0.0,78424171.0,7248360.0,30.871989,8211129.5,6237185.0,-2580.189,10.12,-0.052434457
20250613,603032.SH,德新科技,16.31,16.18,15.69,15.94,-7.54285714,-4.47598253,-0.038013489,-0.022685469,0.8199136465073776,56,0,-6.8,-0.797,1.744,-2.189,51907977.0,63309078.0,22.406671,7440240.5,12444735.0,-634.96,15.75,-0.034334764
20250616,000701.SZ,厦门信达,7.36,8.07,7.68,7.55,6.32411067,0.3968254,0.0434782608695651,0.0258152173913042,1.4106046867814983,5,0,-3.03,9.647,-5.125,12.0,230566335.0,163452126.0,34.531113,19566861.0,11687681.0,-6887.047,7.12,-0.032608696
20250616,600281.SH,华阳新材,6.7,7.68,7.3,8.11,5.78512397,10.0,0.08955223880597,0.2104477611940297,1.664097038672394,11,3,-7.714,14.627,8.197,0.0,154077327.0,92589148.0,29.952706,15122726.5,10281025.5,5135.911,6.55,-0.02238806
20250616,300468.SZ,四方精创,32.14,36.68,36.16,39.96,19.98691528,5.08765899,0.1250777846919725,0.2433105164903547,1.159076171420642,14,0,5.136,14.126,3.522,1.218,157789475.0,136133827.0,29.783171,12884538.0,8372636.0,1341.53,32.13,-0.000311139
20250616,002615.SZ,哈尔斯,9.66,10.66,10.16,9.59,4.0,9.97854077,0.05175983436853,-0.007246377,1.0998367573278645,17,3,-5.756,10.352,11.9,4.018,100734747.0,91590635.0,32.914666,11934310.5,8076642.5,3357.825,9.24,-0.043478261
20250616,002376.SZ,新北洋,7.81,8.36,8.4,8.01,2.7027027,-5.56844548,0.0755441741357235,0.0256081946222791,11.903337080780862,18,0,-4.054,7.042,-13.404,0.0,254026117.0,21340748.0,32.258736,11901613.0,7409695.0,-6774.03,7.56,-0.032010243
20250616,003040.SZ,楚天龙,17.11,17.9,17.94,18.63,4.80093677,-9.72515856,0.0485096434833431,0.0888369374634716,0.7877720265879653,23,0,0.176,4.617,-10.247,3.388,100758864.0,127903582.0,22.055118,10455884.5,17152731.5,-3216.314,17.11,0.0
20250616,300546.SZ,雄帝科技,33.47,36.92,35.04,38.09,13.81011097,-5.72507992,0.0469076785180758,0.1380340603525546,0.7699787169775705,36,0,3.175,10.308,-5.174,10.218,58510434.0,75989677.0,43.613896,8040275.5,13121855.0,-745.721,32.92,-0.016432626
20250616,002177.SZ,御银股份,6.69,7.1,7.32,7.36,7.25075529,-7.7994429,0.0941704035874439,0.1001494768310911,0.949543582010812,39,0,1.057,6.129,-8.056,0.0,233746821.0,246167554.0,34.928763,7603752.0,9844219.5,-6233.249,6.69,0.0
20250616,300237.SZ,美晨科技,2.39,2.26,2.24,2.13,-3.41880342,-6.4,-0.062761506,-0.108786611,1.1819858434765451,55,0,2.137,-5.439,-6.024,9.649,493991698.0,417933684.0,34.259741,6427241.0,7937576.0,-16466.39,2.21,-0.075313808
20250616,603139.SH,康惠制药,23.99,23.58,23.23,21.97,-10.0,-4.55373406,-0.031679867,-0.084201751,15.63558596035099,59,0,-8.435,-1.709,-13.245,0.0,24055349.0,1538500.0,24.08425,6134331.0,2842651.0,-366.599,23.58,-0.017090454
20250616,002130.SZ,沃尔核材,22.63,23.53,23.74,23.04,4.06899602,-0.87680842,0.0490499337163057,0.0181175430844012,0.7085457828352489,65,0,0.089,3.977,0.938,7.291,132977574.0,187676756.0,10.645452,5813241.0,11762657.0,-123.127,22.62,-0.000441891
20250616,002298.SZ,中电鑫龙,6.72,6.8,6.61,6.56,0.74074074,-6.63900415,-0.016369048,-0.023809524,0.7837860065530717,75,0,-0.444,1.191,-4.93,-3.6,169408593.0,216141385.0,25.916713,5541379.5,10067173.0,-4445.474,6.6,-0.017857143
20250616,300059.SZ,东方财富,21.33,21.73,21.75,21.64,1.87529301,-1.47806005,0.019690576652602,0.0145335208626348,0.7669332902322908,78,0,0.0,1.875,-0.698,1.596,308920138.0,402799229.0,2.309443,5448309.0,9807825.5,-6957.661,21.33,0.0
20250616,300340.SZ,科恒股份,15.6,16.18,16.21,17.14,2.14646465,-10.15314804,0.0391025641025641,0.0987179487179487,0.8519335850316845,86,0,-1.515,3.718,-5.433,-1.453,70957924.0,83290441.0,33.714903,5004384.0,7085915.5,-1810.449,15.48,-0.007692308
20250616,300945.SZ,曼卡龙,26.39,25.87,25.17,24.0,-2.41418333,-1.26629423,-0.046229632,-0.090564608,0.888693520356551,92,0,-0.453,-1.97,-5.558,2.481,48953743.0,55085068.0,20.540061,4834048.5,5370355.0,-1354.321,24.77,-0.061386889
20250617,600281.SH,华阳新材,7.3,8.45,8.03,7.61,10.02604167,5.78512397,0.0999999999999999,0.0424657534246576,1.108985152630536,11,0,-4.948,15.753,14.627,8.197,170869468.0,154077327.0,33.217106,16599231.5,15122726.5,3243.356,7.3,0.0
20250617,002246.SZ,北化股份,13.99,15.04,14.75,14.49,3.65265334,1.53953814,0.0543245175125089,0.0357398141529664,2.0802923979285053,17,0,-3.584,7.516,-5.725,5.626,138612202.0,66631115.0,25.246524,13510121.0,4179998.0,-3723.91,13.81,-0.012866333
20250617,002181.SZ,粤传媒,7.34,6.93,6.89,6.78,-4.80769231,-8.88610763,-0.061307902,-0.076294278,0.8693644341333254,21,0,0.824,-5.586,-5.7,-8.477,169771754.0,195282608.0,14.964189,11465221.5,18930407.0,-4774.831,6.9,-0.059945504
20250617,300164.SZ,通源石油,5.7,7.04,7.26,7.4,15.98023064,19.96047431,0.2736842105263157,0.2982456140350877,1.6214377077204218,24,2,-6.096,23.509,11.786,0.0,344913395.0,212720719.0,59.140435,11267287.0,4790896.0,11497.113,5.56,-0.024561404
20250617,002651.SZ,利君股份,12.04,11.55,11.41,11.79,-4.38741722,1.08786611,-0.052325581,-0.02076412,0.9181198790124324,36,0,-0.331,-4.09,0.586,3.934,109883986.0,119683702.0,19.432546,9024978.5,9167326.5,586.048,11.4,-0.053156146
20250617,300386.SZ,飞天诚信,20.51,20.82,20.93,21.41,-0.14388489,11.73633441,0.0204778156996586,0.0438810336421257,1.9545383575262611,97,0,-1.631,1.512,11.082,-5.758,72506024.0,37096240.0,28.91478,4477505.0,1350282.0,1265.978,20.08,-0.020965383
20250618,300164.SZ,通源石油,7.26,7.4,6.86,8.24,5.11363636,15.98023064,-0.055096419,0.1349862258953168,1.0313945012196468,9,0,3.125,1.928,23.509,11.786,355741779.0,344913395.0,60.99712,17274349.5,11267287.0,8548.834,6.77,-0.067493113
20250618,002365.SZ,永安药业,26.62,28.27,28.7,25.44,10.0,-4.99075786,0.078136739293764,-0.044327573,1.065886456995619,14,0,3.58,6.222,-7.615,4.054,81481606.0,76444921.0,33.18194,14592749.5,16884734.0,-2654.5,26.62,0.0
20250618,002734.SZ,利民股份,22.03,22.5,22.16,20.25,0.04446421,-0.92511013,0.0059010440308669,-0.080798911,0.9120222557764536,17,0,-2.045,2.134,-2.725,14.647,107767232.0,118162941.0,28.434034,12900667.0,18815250.0,-2027.621,21.6,-0.019518838
20250618,002250.SZ,联化科技,13.18,11.82,11.68,12.04,-9.97715156,-4.64778504,-0.113808801,-0.086494689,0.8367787657890087,22,0,0.381,-10.334,-1.503,3.539,156121174.0,186574015.0,17.221764,12265653.5,15951488.0,-4759.249,11.82,-0.103186646
20250618,300204.SZ,舒泰神,35.74,34.79,33.74,33.18,-2.68531469,-8.33333333,-0.055959709,-0.071628428,1.4292028316462797,23,0,-0.028,-2.658,-8.568,6.849,57892166.0,40506613.0,12.265827,11465969.5,8244278.5,-1818.31,33.27,-0.069110241
20250618,002348.SZ,高乐股份,4.24,4.18,4.11,4.24,-7.31707317,5.8685446,-0.030660377,0.0,1.564291823268084,30,0,-5.987,-1.415,5.621,4.157,256858022.0,164200834.0,28.428207,10231453.5,5246853.0,2853.978,4.11,-0.030660377
20250618,000554.SZ,泰山石油,8.21,7.76,7.48,8.15,-4.78527607,3.55781449,-0.088915956,-0.007308161,2.656061875122591,43,0,0.736,-5.538,4.536,4.989,160721409.0,60511169.0,44.31821,8581131.5,5539956.0,1490.399,7.66,-0.066991474
20250618,002826.SZ,易明医药,23.41,23.58,23.81,24.03,-3.32103321,4.23076923,0.0170867150790259,0.0264844083724904,1.1859388896307677,52,0,-4.018,0.729,4.249,3.694,48374254.0,40789837.0,27.749243,7290327.5,5697534.5,1612.475,22.7,-0.030328919
20250618,002940.SZ,昂利康,28.42,28.0,28.9,29.04,-3.48155808,0.06898931,0.0168895144264601,0.0218156228008443,1.3548281700274922,74,0,-2.034,-1.484,-4.686,11.169,38638392.0,28519035.0,20.854564,6027339.5,5731939.5,-893.44,27.01,-0.049612949
20250618,300180.SZ,华峰超纤,8.91,9.35,9.24,8.48,11.575179,0.0,0.037037037037037,-0.048260382,1.2086661094639592,97,0,6.325,4.941,2.321,4.753,312562603.0,258601280.0,21.03961,4990901.5,4090730.5,-3125.626,8.91,0.0
20250619,002173.SZ,创新医疗,12.29,13.59,13.96,13.05,10.04048583,-2.2943038,0.1358828315703825,0.0618388934092759,6.343506568895175,26,0,-0.486,10.578,-5.653,0.0,153043763.0,24126051.0,36.762462,12078649.5,8932525.0,-5036.055,12.0,-0.02359642
20250619,000525.SZ,红太阳,8.31,7.85,7.74,7.42,-7.53828033,-5.98006645,-0.068592058,-0.10709988,1.4895209247960426,27,0,-2.12,-5.536,-13.456,8.664,242757902.0,162977168.0,24.519078,11470387.0,6495408.0,-7240.148,7.81,-0.060168472
20250619,002639.SZ,雪人集团,10.77,10.58,10.3,9.8,-6.20567376,-4.64919696,-0.04363974,-0.090064995,0.7172378312948329,30,0,-4.521,-1.764,-4.81,4.69,155196840.0,216381280.0,23.855084,11215522.0,15358951.5,-4401.104,10.25,-0.048282266
20250619,600610.SH,中毅达,15.02,15.5,15.6,15.77,4.30686406,3.91608392,0.0386151797603195,0.0499334221038615,1.1473696693641933,33,0,1.077,3.196,2.98,-3.898,98879819.0,86179565.0,13.951755,10293207.0,8422341.0,2622.36,15.02,0.0
20250619,002735.SZ,王子新材,15.47,14.46,14.46,14.15,-6.76982592,-7.73349197,-0.065287654,-0.085326438,0.9581517821635834,52,0,-0.258,-6.529,-8.225,-1.811,83824107.0,87485207.0,29.873613,7567579.5,8708569.0,-2794.137,14.32,-0.074337427
20250619,300753.SZ,爱朋医疗,30.13,32.61,30.82,28.49,3.52380952,-4.77629988,0.0229007633587786,-0.0544308,3.0775309873103893,70,0,-4.349,8.231,-6.445,0.0,45909247.0,14917558.0,55.69243,6516326.5,6393321.0,-1347.857,29.5,-0.020909393
20250619,000520.SZ,凤凰航运,5.49,5.32,5.19,5.35,-3.97111913,-0.71684588,-0.054644809,-0.025500911,1.3177424431492186,76,0,-0.903,-3.097,-4.483,11.6,187597297.0,142362643.0,18.535753,6223997.0,6509183.0,-4329.169,5.12,-0.067395264
20250620,002017.SZ,东信和平,16.6,15.64,14.4,16.15,-8.05408583,5.91531756,-0.13253012,-0.027108434,1.3698501778732857,3,0,-2.41,-5.783,-1.391,12.151,194047742.0,141656179.0,33.451553,27530132.5,20967303.0,-2244.09,15.31,-0.077710843
20250620,003040.SZ,楚天龙,19.99,23.33,23.38,24.78,9.99528524,5.94405594,0.1695847923961981,0.2396198099049526,1.824196714189299,5,0,-5.752,16.708,0.047,13.044,140106823.0,76804668.0,30.667996,23699903.5,13671506.5,1643.92,19.09,-0.045022511
20250620,002015.SZ,协鑫能科,11.28,10.68,10.5,11.19,-10.0252738,-8.41049383,-0.069148936,-0.007978723,3.3048687694327543,6,0,-4.971,-5.367,-16.525,1.26,314396350.0,95131266.0,19.367435,21960965.0,13558302.0,-8746.985,10.68,-0.053191489
20250620,300164.SZ,通源石油,7.76,7.19,7.78,7.74,-12.74271845,11.35135135,0.0025773195876289,-0.00257732,0.939357875308524,8,0,-5.825,-7.345,20.117,1.928,312868342.0,333066183.0,53.645843,19327168.0,12917055.0,6525.062,7.03,-0.094072165
20250620,002828.SZ,贝肯能源,12.8,12.13,12.62,13.07,-10.0148368,0.37230082,-0.0140625,0.0210937499999999,1.145409507140697,9,0,-5.045,-5.255,3.707,6.784,108248765.0,94506606.0,55.88374,18716598.0,15740655.5,-139.376,12.13,-0.05234375
20250620,002878.SZ,元隆雅图,21.03,20.78,19.58,20.85,-10.00433088,0.30408341,-0.06894912,-0.008559201,0.9252032839290942,14,0,-8.922,-1.189,0.348,-9.69,68954940.0,74529502.0,29.441694,14598918.5,18235402.0,-783.287,20.78,-0.011887779
20250620,300180.SZ,华峰超纤,8.4,8.04,8.2,8.77,-5.18867925,-9.30481283,-0.023809524,0.0440476190476189,0.7567235009043813,40,0,-0.943,-4.288,-8.23,4.941,420881316.0,556189038.0,28.330897,7770300.5,13570511.0,-12796.026,7.88,-0.061904762
20250620,600366.SH,宁波韵升,9.82,9.57,9.35,9.72,-1.54320988,-8.56067733,-0.047861507,-0.010183299,0.8417057795632309,45,0,1.029,-2.559,-5.659,-7.274,188764528.0,224264265.0,17.757014,7082795.0,13199079.0,-5324.128,9.53,-0.029531568
20250620,000020.SZ,深华发A,14.01,13.65,13.26,13.88,-6.37860082,-3.82585752,-0.053533191,-0.009279086,1.5214837071339526,62,0,-3.91,-2.57,-8.417,9.065,41055231.0,26983681.0,22.66174,6248810.5,3321432.0,-1329.958,13.5,-0.03640257
20250620,600714.SH,金瑞矿业,13.66,12.87,13.31,13.45,-10.0,10.0,-0.025622255,-0.015373353,1.070792132470421,64,1,-4.476,-5.794,14.429,-1.742,67985538.0,63490883.0,23.59165,6207070.0,4486614.0,2266.185,12.87,-0.057833089
20250620,300059.SZ,东方财富,21.0,20.71,20.6,20.93,-1.05112279,-2.65116279,-0.019047619,-0.003333333,1.3193487540925126,81,0,0.334,-1.381,-2.424,-0.601,262645506.0,199072084.0,1.963501,5327084.0,4766498.0,-6712.052,20.69,-0.014761905
20250623,002173.SZ,创新医疗,12.5,12.94,12.95,13.14,-0.84291188,-3.97350993,0.0359999999999999,0.0512,1.159372590883026,18,0,-4.215,3.52,-6.519,10.578,153384428.0,132299512.0,36.844292,11541982.0,14028781.0,-3681.226,12.4,-0.008
20250623,002343.SZ,慈文传媒,8.71,9.05,8.9,9.35,3.54691076,-2.67260579,0.0218140068886336,0.073478760045924,1.8435607913654104,24,0,-0.343,3.904,-8.958,11.692,172457205.0,93545711.0,36.310626,10038293.5,5981378.5,-3960.129,8.6,-0.012629162
20250623,002826.SZ,易明医药,24.7,23.78,24.5,23.02,-3.72469636,2.78818144,-0.008097166,-0.068016194,0.902589372952219,56,0,0.0,-3.74,6.035,0.928,37933027.0,42026893.0,21.759773,5672430.0,6592248.5,1139.859,23.26,-0.058299595
20250623,601008.SH,连云港,6.89,7.22,6.85,6.93,10.06097561,3.14465409,-0.005805515,0.0058055152394775,0.922549867866266,79,0,5.031,4.79,3.307,-6.881,97585884.0,105778438.0,7.865782,4675516.5,3339136.0,464.695,6.89,0.0
20250623,300619.SZ,金银河,27.41,30.5,29.8,31.02,4.70305527,-0.78337875,0.0871944545786209,0.131703757752645,0.768881256865889,87,0,-5.905,11.273,-1.288,1.874,30947243.0,40249704.0,21.645134,4279322.5,5645112.0,-511.661,26.58,-0.030280919
